,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
259,0.607,0.835,0,-5.427,1,0.0415,0.0588,4.71e-05,0.195,0.719,144.087,193120,Rock
260,0.499,0.873,6,-3.902,1,0.0386,0.00468,0.0,0.165,0.864,142.726,134200,Rock
261,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,214653,Rock
262,0.671,0.654,2,-9.053,1,0.0485,0.4,0.0,0.091,0.448,113.634,248720,Rock
263,0.443,0.988,1,-3.878,1,0.104,0.0711,0.022,0.384,0.513,131.326,214067,Rock
264,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,278707,Rock
265,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,229467,Rock
266,0.471,0.75,1,-10.877,1,0.089,0.0625,0.00221,0.323,0.61,159.038,203053,Rock
267,0.542,0.915,9,-9.637,1,0.0549,0.319,5.34e-05,0.171,0.92,159.81,175400,Rock
268,0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,183602,Rock
269,0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,255573,Rock
270,0.304,0.901,9,-7.756,1,0.0602,0.00105,0.000376,0.158,0.541,147.199,199453,Rock
271,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,Rock
272,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,258467,Rock
273,0.457,0.902,7,-5.624,1,0.0313,2.17e-05,0.196,0.258,0.834,92.711,246920,Rock
274,0.835,0.648,1,-8.15,1,0.0488,0.0202,0.225,0.308,0.674,99.701,244640,Rock
275,0.566,0.835,9,-5.885,1,0.0504,0.000192,0.0,0.0581,0.749,116.041,207093,Rock
276,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,180880,Rock
277,0.64,0.864,7,-6.576,1,0.0314,0.00832,0.0,0.123,0.701,102.026,268360,Rock
278,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,219667,Rock
279,0.55,0.753,6,-4.003,0,0.0407,0.000665,7.74e-06,0.0921,0.841,139.048,189693,Rock
280,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600,Rock
281,0.701,0.261,0,-19.846,1,0.0938,0.219,0.0,0.0821,0.89,97.042,144333,Rock
282,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,Rock
283,0.535,0.931,8,-4.012,1,0.0451,0.00611,7.26e-05,0.0887,0.825,120.958,159587,Rock
284,0.578,0.882,7,-6.354,1,0.044,0.000121,0.479,0.284,0.623,125.603,186533,Rock
285,0.484,0.641,10,-8.44,0,0.3,0.117,1.05e-05,0.324,0.688,151.233,158280,Rock
286,0.235,0.977,0,-1.606,1,0.141,0.676,0.000249,0.8,0.379,91.929,110093,Rock
287,0.219,0.952,2,-3.621,1,0.176,5.1e-05,0.0989,0.157,0.172,112.886,176307,Rock
288,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813,Rock
289,0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,221000,Rock
290,0.481,0.902,1,-7.43,1,0.0681,0.00585,0.000121,0.0722,0.608,102.315,300491,Rock
291,0.453,0.776,0,-9.937,1,0.0432,0.162,3.81e-05,0.349,0.568,85.992,289587,Rock
292,0.48,0.888,7,-9.278,1,0.0621,0.00183,0.00438,0.14,0.303,129.092,369200,Rock
293,0.504,0.773,11,-7.241,0,0.0426,0.000211,0.000247,0.0546,0.5,121.476,425787,Rock
294,0.65,0.921,9,-6.014,1,0.0359,0.000798,0.0298,0.134,0.648,119.8,322867,Rock
295,0.467,0.835,7,-7.084,1,0.0642,0.0745,0.000184,0.26,0.639,91.603,311640,Rock
296,0.603,0.851,0,-8.574,0,0.0584,0.0251,1.71e-05,0.318,0.627,143.218,286227,Rock
297,0.448,0.945,10,-7.978,1,0.0394,0.0219,0.246,0.0254,0.437,111.705,373467,Rock
298,0.441,0.97,1,-2.1,0,0.0708,0.192,1.68e-06,0.312,0.5,128.289,172671,Rock
299,0.323,0.891,6,-7.018,0,0.119,0.00126,0.019,0.243,0.236,97.391,465933,Rock
300,0.415,0.345,2,-12.239,0,0.0319,0.00144,0.806,0.0339,0.267,178.275,602067,Rock
301,0.311,0.959,0,-7.191,0,0.0832,0.000523,0.875,0.15,0.0997,141.497,183200,Rock
302,0.478,0.809,7,-9.158,1,0.0458,0.0767,0.00111,0.209,0.297,102.108,286533,Rock
303,0.451,0.402,7,-12.135,1,0.0297,0.365,0.000746,0.076,0.244,100.411,341667,Rock
304,0.324,0.627,8,-10.182,1,0.0441,0.00876,0.485,0.118,0.449,152.57,271547,Rock
305,0.426,0.922,4,-6.766,0,0.0308,0.000207,0.241,0.22,0.81,124.619,425840,Rock
306,0.545,0.919,2,-7.679,1,0.0484,0.00272,0.00511,0.0977,0.387,104.366,313573,Rock
307,0.4,0.992,6,-6.995,1,0.0725,0.107,0.0117,0.179,0.243,149.412,266173,Rock
308,0.44,0.866,5,-9.245,1,0.0629,0.124,0.0101,0.159,0.152,93.027,308267,Rock
309,0.519,0.893,0,-6.676,1,0.0367,0.000112,0.255,0.299,0.719,111.228,312827,Rock
310,0.364,0.638,8,-10.24,1,0.0441,0.00735,0.399,0.133,0.451,152.509,271547,Rock
311,0.583,0.692,2,-13.562,0,0.043,0.0026,0.0,0.125,0.795,137.572,234707,Rock
312,0.37,0.919,4,-5.721,1,0.102,0.000376,0.419,0.49,0.471,134.021,344240,Rock
313,0.564,0.862,9,-6.398,1,0.0428,0.115,0.308,0.0493,0.847,133.242,392800,Rock
314,0.597,0.92,0,-5.933,1,0.0581,0.0368,7.56e-06,0.0837,0.74,122.417,259067,Rock
315,0.699,0.677,0,-9.233,1,0.0319,0.016,0.266,0.0547,0.177,130.784,416307,Rock
316,0.543,0.83,0,-6.413,1,0.0316,3.48e-05,0.893,0.346,0.532,122.529,237213,Rock
317,0.587,0.653,8,-9.73,0,0.0302,0.703,1.86e-05,0.064,0.576,135.866,371133,Rock
318,0.276,0.989,0,-5.37,0,0.077,0.00102,0.006,0.264,0.0862,161.183,201133,Rock
319,0.186,0.943,9,-2.154,1,0.0874,0.0068,0.0622,0.59,0.603,179.557,230840,Rock
320,0.503,0.56,5,-12.044,1,0.03,0.0382,0.0,0.059,0.548,77.865,229493,Rock
321,0.575,0.295,11,-12.584,1,0.0326,0.484,0.703,0.0639,0.394,144.366,202533,Rock
322,0.328,0.858,4,-4.041,1,0.0381,0.1,0.635,0.128,0.158,168.036,244427,Rock
323,0.374,0.973,8,-10.098,1,0.128,0.0134,9.84e-06,0.0947,0.218,150.634,201360,Rock
324,0.335,0.834,7,-7.829,1,0.0937,0.00205,0.000225,0.124,0.62,137.059,257440,Rock
325,0.581,0.468,9,-15.763,0,0.0314,0.0251,0.0845,0.0831,0.49,116.04,358427,Rock
326,0.525,0.897,2,-7.373,1,0.0389,0.0251,0.765,0.131,0.88,121.427,206550,Rock
327,0.464,0.524,6,-9.682,0,0.033,0.53,0.00349,0.104,0.181,162.519,397160,Rock
328,0.424,0.948,0,-7.232,1,0.0803,0.0818,7.32e-06,0.0273,0.318,124.292,287773,Rock
329,0.562,0.991,7,-2.654,1,0.0745,0.0373,1.14e-05,0.425,0.266,118.004,263560,Rock
330,0.483,0.89,0,-6.736,1,0.048,0.0517,0.000421,0.658,0.666,155.663,297267,Rock
331,0.607,0.939,2,-4.95,1,0.0375,0.0166,0.0081,0.0941,0.764,157.957,243067,Rock
332,0.499,0.936,9,-3.031,0,0.069,0.000636,0.0025,0.0658,0.662,137.627,249147,Rock
333,0.457,0.266,6,-14.465,1,0.0313,0.711,0.000261,0.124,0.372,120.459,354400,Rock
334,0.535,0.657,4,-10.584,1,0.0537,0.00809,0.000173,0.0955,0.818,135.481,218293,Rock
335,0.428,0.902,9,-6.39,1,0.0537,0.00826,0.00293,0.0763,0.689,136.098,278918,Rock
336,0.54,0.928,8,-3.811,1,0.119,0.517,0.0,0.0674,0.517,151.635,150560,Rock
337,0.468,0.971,2,-5.289,1,0.137,0.0303,7.02e-05,0.265,0.457,112.882,286520,Rock
338,0.32,0.304,2,-14.943,0,0.0361,0.705,7.44e-06,0.642,0.125,163.145,247400,Rock
339,0.453,0.935,3,-8.49,1,0.0513,0.167,0.03,0.513,0.308,103.479,218667,Rock
340,0.495,0.798,7,-9.173,1,0.0387,0.000272,0.000922,0.234,0.461,132.007,311027,Rock
341,0.409,0.915,2,-7.205,1,0.0667,0.00444,0.0022,0.342,0.409,138.143,283186,Rock
342,0.242,0.634,4,-3.423,1,0.0345,0.00128,0.0187,0.106,0.466,81.617,419053,Rock
343,0.205,0.941,4,-7.65,1,0.0787,1.15e-05,0.509,0.0837,0.132,164.84,162116,Rock
344,0.641,0.629,2,-8.709,0,0.0328,0.208,1.58e-06,0.0674,0.253,118.129,207787,Rock
345,0.167,0.975,2,-4.279,1,0.216,0.000169,0.0161,0.172,0.0918,199.06,229960,Rock
346,0.661,0.407,4,-14.111,1,0.0334,0.00164,0.0241,0.0987,0.497,125.644,165067,Rock
347,0.419,0.912,7,-9.261,1,0.0494,0.00399,0.0293,0.085,0.438,197.18,203000,Rock
348,0.528,0.557,2,-10.342,0,0.0315,0.245,0.0156,0.0958,0.357,121.732,285533,Rock
349,0.284,0.848,0,-6.991,1,0.0381,0.00338,0.00283,0.168,0.31,81.613,330547,Rock
350,0.634,0.868,6,-6.858,0,0.0287,0.00867,0.00656,0.205,0.655,121.955,256320,Rock
351,0.434,0.658,11,-14.211,1,0.0428,0.0433,0.00201,0.0992,0.571,111.641,263400,Rock
352,0.803,0.861,9,-5.393,0,0.05,0.103,0.0,0.0801,0.899,110.528,327853,Rock
353,0.293,0.787,5,-8.841,1,0.0438,0.00774,0.496,0.392,0.139,165.307,658987,Rock
354,0.49,0.89,2,-6.599,1,0.041,0.00291,0.000923,0.0359,0.852,133.699,240027,Rock
355,0.329,0.676,9,-9.036,0,0.0324,0.0366,0.0,0.18,0.529,78.217,273733,Rock
356,0.573,0.826,7,-9.22,1,0.0337,0.004,0.0068,0.412,0.425,130.013,164240,Rock
357,0.246,0.368,7,-13.564,0,0.0363,0.0819,0.0,0.123,0.181,71.376,297373,Rock
358,0.53,0.888,5,-5.128,1,0.0282,0.132,0.0321,0.425,0.833,136.123,203173,Rock
359,0.362,0.369,2,-13.43,1,0.0304,0.0763,2.08e-05,0.11,0.277,137.253,502427,Rock
360,0.608,0.285,7,-14.482,1,0.0273,0.442,9.57e-05,0.27,0.23,97.572,278707,Rock
361,0.677,0.62,9,-11.766,1,0.0364,0.0335,0.0529,0.285,0.672,146.74,506227,Rock
362,0.617,0.739,4,-6.747,0,0.0327,0.000515,0.000707,0.344,0.467,117.832,254502,Rock
363,0.508,0.947,7,-6.995,0,0.085,0.0777,0.0,0.712,0.691,145.099,220415,Rock
364,0.398,0.839,9,-4.546,1,0.0922,0.361,0.0001,0.102,0.468,128.452,265440,Rock
365,0.454,0.973,11,-2.884,0,0.139,0.0096,3.46e-06,0.0911,0.563,93.914,301680,Rock
366,0.65,0.665,9,-11.259,1,0.0372,0.0526,4.62e-06,0.13,0.593,115.51,254267,Rock
367,0.6,0.484,7,-11.379,0,0.0354,0.164,1.41e-05,0.0682,0.831,114.029,286827,Rock
368,0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,478107,Rock
369,0.506,0.909,0,-5.746,0,0.08,0.00145,0.457,0.17,0.499,100.101,315187,Rock
370,0.45,0.591,2,-5.551,0,0.0248,0.0248,0.00275,0.0891,0.283,98.51,231987,Rock
371,0.536,0.812,4,-7.379,0,0.0441,0.00306,0.000455,0.116,0.338,94.677,266729,Rock
372,0.54,0.83,4,-4.997,0,0.0348,0.151,2.8e-06,0.589,0.553,112.469,250067,Rock
373,0.626,0.852,2,-4.575,0,0.036,0.232,4.17e-06,0.501,0.864,115.401,280147,Rock
374,0.316,0.877,10,-8.977,0,0.091,0.012,2.88e-06,0.236,0.439,148.344,307347,Rock
375,0.499,0.87,0,-4.431,1,0.126,0.0183,0.0,0.0512,0.893,188.853,137400,Rock
376,0.572,0.846,11,-10.081,0,0.0617,0.306,1.31e-05,0.169,0.596,122.384,264133,Rock
377,0.581,0.812,2,-7.045,1,0.0348,0.000729,0.00766,0.148,0.355,108.901,397814,Rock
378,0.574,0.91,6,-3.813,0,0.0371,0.0261,0.00219,0.209,0.611,122.987,226227,Rock
379,0.568,0.829,7,-7.066,1,0.0303,0.218,0.00418,0.0976,0.79,124.201,348293,Rock
380,0.607,0.778,7,-5.739,1,0.0422,0.45,0.0,0.469,0.665,95.397,333200,Rock
381,0.557,0.415,6,-14.008,0,0.0406,0.159,0.0733,0.112,0.133,140.722,439000,Rock
382,0.691,0.907,0,-7.087,1,0.0392,0.0316,0.0855,0.105,0.653,149.713,255227,Rock
383,0.373,0.94,10,-7.533,1,0.0966,0.000111,0.437,0.427,0.384,169.684,224848,Rock
384,0.333,0.803,9,-8.109,0,0.0714,0.143,2.61e-06,0.0524,0.323,125.52,285000,Rock
385,0.488,0.959,9,-5.575,1,0.0758,0.00333,0.0767,0.025,0.67,166.799,254293,Rock
386,0.573,0.396,10,-10.927,1,0.031,0.425,0.267,0.0934,0.149,120.308,224200,Rock
387,0.537,0.662,9,-7.52,1,0.0286,0.000611,1.43e-06,0.0863,0.471,104.977,259901,Rock
388,0.67,0.64,10,-9.024,1,0.0268,0.114,5.45e-06,0.259,0.633,110.14,183013,Rock
389,0.307,0.792,9,-10.188,1,0.0415,0.0129,0.0575,0.0757,0.667,176.852,257293,Rock
390,0.686,0.641,2,-7.3,1,0.0357,0.341,0.00112,0.0619,0.705,79.701,356627,Rock
391,0.357,0.828,4,-12.136,0,0.0482,0.00151,0.000527,0.345,0.624,107.126,283227,Rock
392,0.499,0.756,7,-7.335,1,0.0432,0.0053,0.00473,0.169,0.402,115.753,247739,Rock
393,0.273,0.938,1,-3.435,0,0.0778,0.000189,0.00238,0.363,0.581,114.518,254627,Rock
394,0.344,0.397,2,-15.426,1,0.0322,0.143,9.78e-06,0.114,0.232,104.469,313733,Rock
395,0.59,0.943,2,-5.941,1,0.056,0.32,0.0291,0.366,0.128,122.016,499853,Rock
396,0.668,0.507,11,-11.24,0,0.153,0.0257,2.56e-05,0.0908,0.803,144.785,276133,Rock
397,0.59,0.77,10,-12.147,1,0.0346,0.000272,0.411,0.0811,0.737,132.613,124773,Rock
398,0.513,0.898,4,-6.242,1,0.0524,0.00106,0.0212,0.791,0.61,140.452,387147,Rock
399,0.51,0.595,2,-11.023,1,0.0383,0.0964,0.0186,0.338,0.632,131.762,294093,Rock
400,0.16,0.866,9,-5.277,0,0.0883,0.206,4.32e-05,0.0894,0.13,179.751,347800,Rock
401,0.427,0.67,2,-10.469,0,0.0344,0.0122,0.00024,0.0876,0.551,81.045,306200,Rock
402,0.637,0.759,7,-11.004,1,0.0295,0.0282,0.000386,0.0621,0.686,136.223,311027,Rock
403,0.35,0.595,11,-11.242,0,0.0385,0.43,0.000256,0.0888,0.228,185.211,193867,Rock
404,0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,206867,Rock
405,0.242,0.7,5,-5.772,1,0.0346,0.341,0.0,0.122,0.273,156.706,212533,Rock
406,0.39,0.946,2,-7.258,1,0.0742,8.47e-06,0.00018,0.0864,0.402,82.782,175745,Rock
407,0.264,0.966,7,-5.009,1,0.0832,0.094,0.175,0.332,0.427,131.603,254640,Rock
408,0.344,0.497,4,-14.547,1,0.0395,0.615,0.000246,0.151,0.375,134.169,237667,Rock
409,0.368,0.658,6,-7.895,1,0.0289,0.00557,0.0148,0.302,0.455,114.746,286440,Rock
410,0.372,0.873,8,-5.049,1,0.0426,0.00225,0.137,0.0638,0.481,159.991,230400,Rock
411,0.58,0.996,2,-2.291,1,0.127,0.0193,6.87e-06,0.268,0.202,100.46,189133,Rock
412,0.356,0.634,5,-11.372,1,0.0371,0.237,3e-06,0.304,0.679,176.516,274960,Rock
413,0.511,0.913,0,-4.379,0,0.0323,0.0273,0.00569,0.0864,0.856,121.451,220133,Rock
414,0.236,0.948,1,-5.621,0,0.25,0.0428,0.0885,0.354,0.0983,84.768,273973,Rock
415,0.582,0.761,0,-8.501,1,0.0451,0.523,3.73e-05,0.0686,0.545,161.959,338560,Rock
416,0.377,0.776,3,-8.707,0,0.0355,0.0041,0.267,0.109,0.419,141.168,262453,Rock
417,0.557,0.94,2,-5.692,1,0.0539,0.000486,0.0163,0.074,0.451,133.301,234753,Rock
418,0.445,0.835,9,-3.429,0,0.052,0.0161,0.000321,0.125,0.538,117.455,220840,Rock
419,0.507,0.452,7,-6.8,1,0.0269,0.359,0.0,0.109,0.322,81.632,229920,Rock
420,0.457,0.48,9,-15.776,1,0.03,0.38,0.016,0.142,0.683,157.967,289160,Rock
421,0.799,0.789,0,-8.208,1,0.0395,0.0595,0.0,0.0338,0.831,116.083,333520,Rock
422,0.605,0.775,2,-10.784,1,0.0348,0.447,0.000737,0.133,0.494,123.131,228400,Rock
423,0.305,0.965,0,-5.926,1,0.0809,0.00128,0.00124,0.317,0.644,90.81,210867,Rock
424,0.464,0.773,0,-8.313,1,0.0461,0.121,1.47e-05,0.151,0.583,134.338,341160,Rock
425,0.432,0.804,6,-11.243,0,0.048,0.00944,0.000339,0.381,0.508,153.362,255267,Rock
426,0.607,0.905,4,-4.748,1,0.0427,0.00122,0.000276,0.0624,0.533,141.984,231200,Rock
427,0.475,0.958,2,-2.177,1,0.143,0.0343,9.97e-05,0.0673,0.483,151.747,228653,Rock
428,0.52,0.916,2,-5.772,1,0.0392,0.00215,0.0236,0.318,0.388,86.414,342510,Rock
429,0.704,0.82,5,-8.247,1,0.0416,0.188,0.00045,0.0449,0.634,113.443,293440,Rock
430,0.734,0.859,7,-7.237,0,0.0922,0.215,0.343,0.0823,0.908,112.941,349280,Rock
431,0.802,0.596,7,-11.663,1,0.06,0.0465,1.17e-05,0.0695,0.702,90.275,330507,Rock
432,0.502,0.867,10,-5.631,1,0.0501,0.063,0.000395,0.0918,0.752,128.295,309960,Rock
433,0.608,0.787,9,-6.703,0,0.0277,0.000337,0.00782,0.111,0.474,113.796,274118,Rock
434,0.433,0.67,7,-13.126,0,0.0396,0.0206,0.0096,0.208,0.497,156.99,295973,Rock
435,0.506,0.87,2,-5.05,1,0.0626,0.172,0.0,0.132,0.304,90.12,204627,Rock
436,0.74,0.895,1,-4.529,0,0.0415,0.354,0.402,0.0548,0.895,107.411,263227,Rock
437,0.352,0.805,11,-9.497,1,0.0381,0.00202,0.00035,0.332,0.687,176.92,230093,Rock
438,0.302,0.729,5,-11.357,1,0.0482,0.0031,1.64e-05,0.675,0.559,79.735,297401,Rock
439,0.312,0.7,0,-10.876,1,0.0613,0.43,1.22e-05,0.827,0.199,139.588,221960,Rock
440,0.208,0.878,1,-8.731,1,0.13,0.000378,0.012,0.0935,0.401,155.162,254040,Rock
441,0.286,0.958,2,-4.105,0,0.0634,0.00603,0.0118,0.145,0.564,118.264,279867,Rock
442,0.235,0.621,2,-9.493,0,0.0377,0.157,0.000188,0.1,0.362,80.234,304027,Rock
443,0.423,0.63,2,-9.778,1,0.0312,0.0129,5.86e-06,0.0479,0.393,153.945,264093,Rock
444,0.638,0.804,4,-5.961,0,0.0319,0.0384,0.0023,0.312,0.507,103.46,282920,Rock
445,0.455,0.758,0,-11.361,1,0.0454,0.223,2.51e-06,0.0986,0.54,141.304,294000,Rock
446,0.855,0.803,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,271200,Rock
447,0.643,0.59,11,-10.843,0,0.0284,0.0806,0.00578,0.174,0.818,126.651,239427,Rock
448,0.363,0.867,0,-8.635,1,0.0563,0.2,1.15e-06,0.134,0.491,147.93,210400,Rock
449,0.344,0.796,9,-11.731,1,0.0407,0.00942,0.00186,0.0984,0.601,96.95,275493,Rock
450,0.544,0.639,7,-7.832,1,0.0285,0.0399,7.51e-05,0.0988,0.391,121.617,284093,Rock
451,0.569,0.864,5,-5.697,1,0.0862,0.0614,0.00955,0.353,0.318,90.08,248387,Rock
452,0.57,0.777,7,-6.537,1,0.027,0.00294,0.181,0.0477,0.487,107.982,329979,Rock
453,0.6,0.887,4,-3.491,1,0.0284,0.0928,0.378,0.237,0.768,119.216,251493,Rock
454,0.562,0.63,2,-12.332,1,0.0255,0.0483,0.000102,0.0926,0.402,99.369,339840,Rock
455,0.414,0.921,9,-5.104,1,0.0645,0.0125,3.3e-05,0.644,0.558,162.198,155359,Rock
456,0.472,0.947,9,-5.506,1,0.203,0.00386,0.137,0.3,0.323,142.073,231867,Rock
457,0.641,0.828,11,-5.412,0,0.0722,0.0864,8.85e-06,0.246,0.776,104.714,271933,Rock
458,0.228,0.905,3,-7.047,0,0.0575,0.0319,1.35e-05,0.113,0.423,155.18,182427,Rock
459,0.585,0.804,4,-6.205,0,0.044,0.0246,1.07e-06,0.179,0.673,111.118,252933,Rock
460,0.689,0.452,0,-12.927,1,0.0407,0.0293,0.26,0.0672,0.696,152.814,342160,Rock
461,0.611,0.946,4,-5.357,1,0.0378,0.00957,0.0708,0.36,0.763,125.398,273907,Rock
462,0.366,0.863,9,-7.087,1,0.0502,0.00135,0.014,0.126,0.704,155.149,245787,Rock
463,0.7,0.698,11,-8.379,1,0.037,0.503,0.00145,0.144,0.751,124.202,223107,Rock
464,0.472,0.904,4,-2.75,1,0.0453,0.0249,0.00258,0.083,0.776,123.256,236173,Rock
465,0.545,0.717,3,-6.869,1,0.036,0.00417,0.406,0.136,0.589,118.515,239621,Rock
466,0.632,0.672,0,-12.748,1,0.0287,0.000812,0.00039,0.228,0.962,115.857,185347,Rock
467,0.728,0.762,0,-6.787,1,0.0299,0.102,0.279,0.0363,0.93,139.507,172893,Rock
468,0.475,0.953,2,-3.634,1,0.0993,0.00252,2.27e-05,0.2,0.365,123.777,277840,Rock
469,0.703,0.717,11,-7.464,0,0.0264,0.163,0.000961,0.117,0.663,112.692,256160,Rock
470,0.6,0.86,7,-7.156,1,0.0292,0.12,0.00037,0.0961,0.519,103.93,255853,Rock
471,0.706,0.785,11,-7.666,0,0.041,0.00802,0.0319,0.195,0.636,105.893,247829,Rock
472,0.431,0.739,10,-8.71,1,0.03,0.000335,0.0581,0.103,0.227,136.594,294000,Rock
473,0.62,0.997,11,-3.036,0,0.125,0.0149,2.7e-05,0.327,0.261,122.92,265040,Rock
474,0.663,0.523,9,-12.153,1,0.114,0.0611,0.00224,0.0912,0.468,94.744,277533,Rock
475,0.577,0.676,8,-11.931,1,0.0295,0.000895,2.29e-06,0.0625,0.676,95.98,245267,Rock
476,0.497,0.692,5,-7.071,1,0.032,0.579,1.98e-05,0.0828,0.48,92.94,240267,Rock
477,0.663,0.691,2,-12.691,1,0.054,0.0905,0.000342,0.329,0.702,110.293,286373,Rock
478,0.565,0.68,7,-7.609,1,0.0269,0.0046,0.0936,0.076,0.121,116.973,367427,Rock
479,0.404,0.964,11,-8.033,1,0.0801,0.0335,0.239,0.356,0.383,140.564,260093,Rock
480,0.501,0.677,2,-8.318,1,0.0329,0.00681,7.12e-05,0.767,0.652,125.913,176600,Rock
481,0.521,0.916,11,-6.822,1,0.0467,0.000249,0.00116,0.948,0.398,81.998,396823,Rock
482,0.391,0.938,2,-4.86,1,0.0786,0.00175,1.09e-06,0.247,0.652,134.691,208400,Rock
483,0.456,0.956,2,-3.086,1,0.0423,0.0607,0.00198,0.0728,0.527,136.283,256733,Rock
484,0.532,0.476,2,-9.707,0,0.0251,0.204,0.0,0.132,0.319,98.18,257440,Rock
485,0.196,0.899,0,-6.115,1,0.0593,5.18e-06,0.149,0.108,0.467,177.426,203929,Rock
486,0.538,0.82,3,-12.081,1,0.0382,0.0404,0.00205,0.0744,0.668,137.572,219000,Rock
487,0.634,0.623,9,-8.855,0,0.0258,0.000449,0.0108,0.0649,0.867,134.994,270067,Rock
488,0.497,0.704,2,-8.085,1,0.0324,0.0071,6.69e-05,0.783,0.607,125.919,176597,Rock
489,0.523,0.934,9,-6.394,1,0.0972,0.00413,0.00107,0.284,0.439,126.912,252227,Rock
490,0.678,0.466,2,-13.605,1,0.0327,0.000891,0.000126,0.103,0.702,128.204,310560,Rock
491,0.659,0.862,9,-5.424,1,0.0302,0.0154,0.0,0.389,0.957,137.393,220680,Rock
492,0.506,0.733,9,-9.839,0,0.0346,0.0055,0.0779,0.0387,0.909,122.577,280573,Rock
493,0.337,0.657,0,-9.316,1,0.033,0.161,0.0029,0.257,0.415,69.129,292867,Rock
494,0.337,0.434,3,-14.403,1,0.0435,0.559,0.000368,0.106,0.175,123.486,312773,Rock
495,0.432,0.733,4,-9.925,0,0.029,0.00024,0.789,0.0993,0.814,153.757,357200,Rock
496,0.639,0.621,4,-10.851,1,0.0316,0.03,7.59e-05,0.0863,0.496,116.333,247600,Rock
497,0.392,0.838,4,-6.396,1,0.0373,0.0102,1.78e-06,0.406,0.764,129.036,207133,Rock
498,0.571,0.447,7,-8.303,1,0.0246,0.613,0.0,0.07,0.345,80.699,211360,Rock
499,0.566,0.976,7,-6.593,1,0.0544,0.0845,0.000173,0.204,0.364,132.161,243234,Rock
500,0.56,0.857,9,-8.453,0,0.0324,0.00366,0.176,0.225,0.938,110.544,418173,Rock
501,0.361,0.937,4,-3.179,0,0.0463,6.19e-05,0.000166,0.27,0.393,147.546,238960,Rock
502,0.639,0.757,10,-12.351,0,0.0496,0.00559,0.0509,0.134,0.643,125.209,218840,Rock
503,0.361,0.428,0,-9.282,1,0.0306,0.00451,0.66,0.0879,0.125,86.884,317347,Rock
504,0.599,0.715,10,-7.107,1,0.0429,0.108,4.75e-05,0.0834,0.714,80.541,226773,Rock
505,0.563,0.936,6,-3.957,1,0.0511,0.131,4.43e-06,0.311,0.481,129.853,216693,Rock
506,0.787,0.844,0,-6.423,1,0.0637,0.122,9.19e-05,0.372,0.71,118.959,275093,Rock
507,0.533,0.831,9,-10.354,1,0.0363,0.0011,0.000522,0.105,0.755,149.112,214840,Rock
508,0.588,0.587,4,-12.354,0,0.0294,0.0144,7.64e-05,0.113,0.681,129.001,259733,Rock
509,0.551,0.792,3,-12.304,0,0.0444,0.0453,1.12e-05,0.146,0.59,147.703,189067,Rock
510,0.569,0.55,7,-12.859,1,0.0275,0.00771,0.0,0.179,0.746,90.454,185667,Rock
511,0.537,0.9,9,-11.88,1,0.0301,0.00575,0.000156,0.2,0.549,132.742,222467,Rock
512,0.588,0.584,0,-7.526,1,0.037,0.000818,0.458,0.104,0.537,150.795,313707,Rock
513,0.629,0.847,9,-7.691,1,0.0321,0.0559,0.213,0.323,0.505,139.301,377813,Rock
514,0.259,0.912,2,-5.665,1,0.0728,0.0268,1.98e-06,0.241,0.283,99.738,358760,Rock
515,0.236,0.985,1,-6.945,1,0.101,0.0549,0.00921,0.0757,0.305,170.035,230040,Rock
516,0.519,0.61,0,-10.256,1,0.036,0.0766,6.49e-05,0.248,0.232,121.324,346627,Rock
517,0.544,0.783,0,-8.12,1,0.054,0.048,0.00734,0.0917,0.697,151.522,175093,Rock
518,0.248,0.3,7,-10.69,1,0.0389,0.64,0.000508,0.231,0.0511,173.366,249442,Rock
519,0.651,0.847,4,-5.037,1,0.0683,0.0418,3.04e-05,0.0795,0.655,100.953,141667,Rock
520,0.652,0.563,2,-15.464,0,0.0295,0.0379,0.03,0.0437,0.897,94.875,337333,Rock
